Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Cambodia,KHM,2021-07-30,43.26,
Cambodia,KHM,2021-07-31,43.69,
Cambodia,KHM,2021-08-01,44.17,
Cameroon,CMR,2021-04-11,0,
Cameroon,CMR,2021-04-12,0,
Cameroon,CMR,2021-04-29,0.04,
Cameroon,CMR,2021-05-12,0.16,
Cameroon,CMR,2021-05-18,0.17,
Cameroon,CMR,2021-05-21,0.18,
Cameroon,CMR,2021-05-24,0.2,
Cameroon,CMR,2021-05-26,0.21,
Cameroon,CMR,2021-05-31,0.24,
Cameroon,CMR,2021-06-08,0.25,
Cameroon,CMR,2021-06-10,0.26,
Cameroon,CMR,2021-06-14,0.27,
Cameroon,CMR,2021-06-20,0.3,
Cameroon,CMR,2021-06-24,0.31,
Cameroon,CMR,2021-06-28,0.33,
Cameroon,CMR,2021-07-12,0.51,
Cameroon,CMR,2021-07-19,1,
Cameroon,CMR,2021-07-24,1.01,
Cameroon,CMR,2021-07-26,1.05,
Canada,CAN,2020-12-14,0,
Canada,CAN,2020-12-15,0,
Canada,CAN,2020-12-16,0.01,
Canada,CAN,2020-12-17,0.02,
Canada,CAN,2020-12-18,0.03,
Canada,CAN,2020-12-19,0.03,
Canada,CAN,2020-12-20,0.03,
Canada,CAN,2020-12-21,0.06,
Canada,CAN,2020-12-22,0.07,
Canada,CAN,2020-12-23,0.09,
Canada,CAN,2020-12-24,0.12,
Canada,CAN,2020-12-25,0.12,
Canada,CAN,2020-12-26,0.13,
Canada,CAN,2020-12-27,0.14,
Canada,CAN,2020-12-28,0.16,
Canada,CAN,2020-12-29,0.19,
Canada,CAN,2020-12-30,0.22,
Canada,CAN,2020-12-31,0.26,
Canada,CAN,2021-01-01,0.27,
Canada,CAN,2021-01-02,0.29,
Canada,CAN,2021-01-03,0.3,
Canada,CAN,2021-01-04,0.36,
Canada,CAN,2021-01-05,0.41,
Canada,CAN,2021-01-06,0.48,
Canada,CAN,2021-01-07,0.58,
Canada,CAN,2021-01-08,0.69,
Canada,CAN,2021-01-09,0.78,
Canada,CAN,2021-01-10,0.84,
Canada,CAN,2021-01-11,0.94,
Canada,CAN,2021-01-12,1.02,
Canada,CAN,2021-01-13,1.08,
Canada,CAN,2021-01-14,1.18,
Canada,CAN,2021-01-15,1.3,
Canada,CAN,2021-01-16,1.39,
Canada,CAN,2021-01-17,1.46,
Canada,CAN,2021-01-18,1.57,
Canada,CAN,2021-01-19,1.67,
Canada,CAN,2021-01-20,1.75,
Canada,CAN,2021-01-21,1.84,
Canada,CAN,2021-01-22,1.93,
Canada,CAN,2021-01-23,1.98,
Canada,CAN,2021-01-24,2.01,
Canada,CAN,2021-01-25,2.05,
Canada,CAN,2021-01-26,2.11,
Canada,CAN,2021-01-27,2.14,
Canada,CAN,2021-01-28,2.18,
Canada,CAN,2021-01-29,2.22,
Canada,CAN,2021-01-30,2.23,
Canada,CAN,2021-01-31,2.24,
Canada,CAN,2021-02-01,2.28,
Canada,CAN,2021-02-02,2.3,
Canada,CAN,2021-02-03,2.31,
Canada,CAN,2021-02-04,2.33,
Canada,CAN,2021-02-05,2.35,
Canada,CAN,2021-02-06,2.37,
Canada,CAN,2021-02-07,2.39,
Canada,CAN,2021-02-08,2.41,
Canada,CAN,2021-02-09,2.44,
Canada,CAN,2021-02-10,2.46,
Canada,CAN,2021-02-11,2.5,
Canada,CAN,2021-02-12,2.53,
Canada,CAN,2021-02-13,2.56,
Canada,CAN,2021-02-14,2.57,
Canada,CAN,2021-02-15,2.58,
Canada,CAN,2021-02-16,2.6,
Canada,CAN,2021-02-17,2.61,
Canada,CAN,2021-02-18,2.63,
Canada,CAN,2021-02-19,2.69,
Canada,CAN,2021-02-20,2.78,
Canada,CAN,2021-02-21,2.86,
Canada,CAN,2021-02-22,2.94,
Canada,CAN,2021-02-23,3.02,
Canada,CAN,2021-02-24,3.1,
Canada,CAN,2021-02-25,3.21,
Canada,CAN,2021-02-26,3.36,
Canada,CAN,2021-02-27,3.5,
Canada,CAN,2021-02-28,3.61,
Canada,CAN,2021-03-01,3.73,
Canada,CAN,2021-03-02,3.89,
Canada,CAN,2021-03-03,4.07,
Canada,CAN,2021-03-04,4.27,
Canada,CAN,2021-03-05,4.49,
Canada,CAN,2021-03-06,4.68,
Canada,CAN,2021-03-07,4.83,
Canada,CAN,2021-03-08,5.03,
Canada,CAN,2021-03-09,5.2,
Canada,CAN,2021-03-10,5.4,
Canada,CAN,2021-03-11,5.65,
Canada,CAN,2021-03-12,5.93,
Canada,CAN,2021-03-13,6.2,
Canada,CAN,2021-03-14,6.44,
Canada,CAN,2021-03-15,6.76,
Canada,CAN,2021-03-16,7.06,
Canada,CAN,2021-03-17,7.42,
Canada,CAN,2021-03-18,7.82,
Canada,CAN,2021-03-19,8.23,
Canada,CAN,2021-03-20,8.58,
Canada,CAN,2021-03-21,8.81,
Canada,CAN,2021-03-22,9.19,
Canada,CAN,2021-03-23,9.5,
Canada,CAN,2021-03-24,9.94,
Canada,CAN,2021-03-25,10.43,
Canada,CAN,2021-03-26,10.98,
Canada,CAN,2021-03-27,11.41,
Canada,CAN,2021-03-28,11.78,
Canada,CAN,2021-03-29,12.26,
Canada,CAN,2021-03-30,12.7,
Canada,CAN,2021-03-31,13.26,
Canada,CAN,2021-04-01,13.78,
Canada,CAN,2021-04-02,14.19,
Canada,CAN,2021-04-03,14.71,
Canada,CAN,2021-04-04,15.02,
Canada,CAN,2021-04-05,15.47,
Canada,CAN,2021-04-06,15.97,
Canada,CAN,2021-04-07,16.54,
Canada,CAN,2021-04-08,17.19,
Canada,CAN,2021-04-09,17.99,
Canada,CAN,2021-04-10,18.6,
Canada,CAN,2021-04-11,19.07,
Canada,CAN,2021-04-12,19.91,
Canada,CAN,2021-04-13,20.59,
Canada,CAN,2021-04-14,21.35,
Canada,CAN,2021-04-15,22.13,
Canada,CAN,2021-04-16,22.9,
Canada,CAN,2021-04-17,23.51,
Canada,CAN,2021-04-18,24.02,
Canada,CAN,2021-04-19,24.67,
Canada,CAN,2021-04-20,25.27,
Canada,CAN,2021-04-21,26.07,
Canada,CAN,2021-04-22,26.98,
Canada,CAN,2021-04-23,27.91,
Canada,CAN,2021-04-24,28.63,
Canada,CAN,2021-04-25,29.22,
Canada,CAN,2021-04-26,29.89,
Canada,CAN,2021-04-27,30.52,
Canada,CAN,2021-04-28,31.17,
Canada,CAN,2021-04-29,31.93,
Canada,CAN,2021-04-30,32.67,
Canada,CAN,2021-05-01,33.21,
Canada,CAN,2021-05-02,33.64,
Canada,CAN,2021-05-03,34.22,
Canada,CAN,2021-05-04,34.78,
Canada,CAN,2021-05-05,35.49,
Canada,CAN,2021-05-06,36.37,
Canada,CAN,2021-05-07,37.37,
Canada,CAN,2021-05-08,38.18,
Canada,CAN,2021-05-09,38.88,
Canada,CAN,2021-05-10,39.72,
Canada,CAN,2021-05-11,40.47,
Canada,CAN,2021-05-12,41.32,
Canada,CAN,2021-05-13,42.29,
Canada,CAN,2021-05-14,43.36,
Canada,CAN,2021-05-15,44.26,
Canada,CAN,2021-05-16,45.06,
Canada,CAN,2021-05-17,46.05,
Canada,CAN,2021-05-18,46.73,
Canada,CAN,2021-05-19,47.58,
Canada,CAN,2021-05-20,48.52,
Canada,CAN,2021-05-21,49.67,
Canada,CAN,2021-05-22,50.58,
Canada,CAN,2021-05-23,51.33,
Canada,CAN,2021-05-24,52.22,
Canada,CAN,2021-05-25,52.84,
Canada,CAN,2021-05-26,53.51,
Canada,CAN,2021-05-27,54.42,
Canada,CAN,2021-05-28,55.46,
Canada,CAN,2021-05-29,56.19,
Canada,CAN,2021-05-30,56.86,
Canada,CAN,2021-05-31,57.72,
Canada,CAN,2021-06-01,58.31,
Canada,CAN,2021-06-02,58.97,
Canada,CAN,2021-06-03,59.7,
Canada,CAN,2021-06-04,60.48,
Canada,CAN,2021-06-05,61.09,
Canada,CAN,2021-06-06,61.61,
Canada,CAN,2021-06-07,62.28,
Canada,CAN,2021-06-08,62.72,
Canada,CAN,2021-06-09,63.15,
Canada,CAN,2021-06-10,63.62,
Canada,CAN,2021-06-11,64.11,
Canada,CAN,2021-06-12,64.41,
Canada,CAN,2021-06-13,64.73,
Canada,CAN,2021-06-14,65.07,
Canada,CAN,2021-06-15,65.38,
Canada,CAN,2021-06-16,65.65,
Canada,CAN,2021-06-17,65.92,
Canada,CAN,2021-06-18,66.18,
Canada,CAN,2021-06-19,66.36,
Canada,CAN,2021-06-20,66.52,
Canada,CAN,2021-06-21,66.73,
Canada,CAN,2021-06-22,66.91,
Canada,CAN,2021-06-23,67.06,
Canada,CAN,2021-06-24,67.25,
Canada,CAN,2021-06-25,67.4,
Canada,CAN,2021-06-26,67.52,
Canada,CAN,2021-06-27,67.63,
Canada,CAN,2021-06-28,67.86,
Canada,CAN,2021-06-29,68,
Canada,CAN,2021-06-30,68.15,
Canada,CAN,2021-07-01,68.23,
Canada,CAN,2021-07-02,68.42,
Canada,CAN,2021-07-03,68.49,
Canada,CAN,2021-07-04,68.58,
Canada,CAN,2021-07-05,68.73,
Canada,CAN,2021-07-06,68.86,
Canada,CAN,2021-07-07,68.97,
Canada,CAN,2021-07-08,69.13,
Canada,CAN,2021-07-09,69.27,
Canada,CAN,2021-07-10,69.36,
Canada,CAN,2021-07-11,69.44,
Canada,CAN,2021-07-12,69.58,
Canada,CAN,2021-07-13,69.69,
Canada,CAN,2021-07-14,69.81,
Canada,CAN,2021-07-15,69.93,
Canada,CAN,2021-07-16,70.05,
Canada,CAN,2021-07-17,70.14,
Canada,CAN,2021-07-18,70.2,
Canada,CAN,2021-07-19,70.32,
Canada,CAN,2021-07-20,70.42,
Canada,CAN,2021-07-21,70.53,
Canada,CAN,2021-07-22,70.64,
Canada,CAN,2021-07-23,70.76,
Canada,CAN,2021-07-24,70.83,
Canada,CAN,2021-07-25,70.9,
Canada,CAN,2021-07-26,71.01,
Canada,CAN,2021-07-27,71.11,
Canada,CAN,2021-07-28,71.22,
Canada,CAN,2021-07-29,71.32,
Canada,CAN,2021-07-30,71.43,
Canada,CAN,2021-07-31,71.6,
Canada,CAN,2021-08-01,71.83,
Cape Verde,CPV,2021-03-18,0,
Cape Verde,CPV,2021-03-24,0.39,
Cape Verde,CPV,2021-05-12,3.35,
Cape Verde,CPV,2021-05-18,3.57,
Cape Verde,CPV,2021-05-21,3.84,
Cape Verde,CPV,2021-05-26,3.9,
Cape Verde,CPV,2021-06-08,5.71,
Cape Verde,CPV,2021-06-10,6.55,
Cape Verde,CPV,2021-06-14,7.58,
Cape Verde,CPV,2021-06-20,10.93,
Cape Verde,CPV,2021-06-24,12.65,
Cape Verde,CPV,2021-06-28,13.74,
Cape Verde,CPV,2021-07-05,16.13,
Cape Verde,CPV,2021-07-12,19.23,
Cape Verde,CPV,2021-07-13,19.91,
Cape Verde,CPV,2021-07-19,21.17,
Cape Verde,CPV,2021-07-24,24.33,
Cape Verde,CPV,2021-07-26,25.41,
Cayman Islands,CYM,2020-12-26,0,
Cayman Islands,CYM,2021-02-04,11.89,
Cayman Islands,CYM,2021-02-09,13.45,
Cayman Islands,CYM,2021-02-10,13.56,
Cayman Islands,CYM,2021-02-12,13.96,
Cayman Islands,CYM,2021-02-17,14.89,
Cayman Islands,CYM,2021-02-19,15.64,
Cayman Islands,CYM,2021-02-20,16.01,
Cayman Islands,CYM,2021-02-23,18.63,
Cayman Islands,CYM,2021-02-24,19.34,
Cayman Islands,CYM,2021-03-05,26.94,
Cayman Islands,CYM,2021-03-12,33.27,
Cayman Islands,CYM,2021-03-16,37.08,
Cayman Islands,CYM,2021-03-18,39.5,
Cayman Islands,CYM,2021-03-19,40.05,
Cayman Islands,CYM,2021-03-22,42.01,
Cayman Islands,CYM,2021-03-24,42.98,
Cayman Islands,CYM,2021-03-25,43.53,
Cayman Islands,CYM,2021-03-29,45.11,
Cayman Islands,CYM,2021-03-31,46.37,
Cayman Islands,CYM,2021-04-01,46.57,
Cayman Islands,CYM,2021-04-07,47.63,
Cayman Islands,CYM,2021-04-08,47.87,
Cayman Islands,CYM,2021-04-09,48.18,
Cayman Islands,CYM,2021-04-13,50.17,
Cayman Islands,CYM,2021-04-15,51.04,
Cayman Islands,CYM,2021-04-16,51.44,
Cayman Islands,CYM,2021-04-20,52.67,
Cayman Islands,CYM,2021-04-21,52.93,
Cayman Islands,CYM,2021-04-30,54.43,
Cayman Islands,CYM,2021-05-05,56.39,
Cayman Islands,CYM,2021-05-07,57.01,
Cayman Islands,CYM,2021-05-13,60.09,
Cayman Islands,CYM,2021-05-14,60.55,
Cayman Islands,CYM,2021-05-19,62.05,
Cayman Islands,CYM,2021-05-25,64.7,
Cayman Islands,CYM,2021-05-26,65.11,
Cayman Islands,CYM,2021-05-28,65.79,
Cayman Islands,CYM,2021-06-02,68,
Cayman Islands,CYM,2021-06-03,68.77,
Cayman Islands,CYM,2021-06-05,69.64,
Cayman Islands,CYM,2021-06-08,71.41,
Cayman Islands,CYM,2021-06-17,71.52,
Cayman Islands,CYM,2021-06-21,71.61,
Cayman Islands,CYM,2021-06-22,72.15,
Cayman Islands,CYM,2021-06-24,72.48,
Cayman Islands,CYM,2021-06-25,72.74,
Cayman Islands,CYM,2021-06-28,73.44,
Cayman Islands,CYM,2021-06-30,73.67,
Cayman Islands,CYM,2021-07-01,73.74,
Cayman Islands,CYM,2021-07-02,73.79,
Cayman Islands,CYM,2021-07-06,74.05,
Cayman Islands,CYM,2021-07-07,74.14,
Cayman Islands,CYM,2021-07-08,74.2,
Cayman Islands,CYM,2021-07-12,74.47,
Cayman Islands,CYM,2021-07-14,74.63,
Cayman Islands,CYM,2021-07-15,74.77,
Cayman Islands,CYM,2021-07-19,75.04,
Cayman Islands,CYM,2021-07-21,75.17,
Cayman Islands,CYM,2021-07-22,75.23,
Cayman Islands,CYM,2021-07-23,75.28,
Cayman Islands,CYM,2021-07-27,75.58,
Cayman Islands,CYM,2021-07-29,75.75,
Cayman Islands,CYM,2021-07-30,76.02,
Central African Republic,CAF,2021-05-12,0.01,
Central African Republic,CAF,2021-05-31,0.38,
Central African Republic,CAF,2021-06-08,0.55,
Central African Republic,CAF,2021-06-14,0.62,
Central African Republic,CAF,2021-06-15,0.88,
Central African Republic,CAF,2021-06-23,1.62,
Central African Republic,CAF,2021-06-30,1.63,
Central African Republic,CAF,2021-07-19,1.77,
Central African Republic,CAF,2021-07-24,1.77,
Chad,TCD,2021-06-10,0.03,
Chad,TCD,2021-06-23,0.05,
Chad,TCD,2021-06-28,0.06,
Chad,TCD,2021-07-05,0.07,
Chad,TCD,2021-07-07,0.1,
Chad,TCD,2021-07-15,0.11,
Chad,TCD,2021-07-21,0.13,
Chad,TCD,2021-07-29,0.14,
Chile,CHL,2020-12-24,0,
Chile,CHL,2020-12-25,0.03,
Chile,CHL,2020-12-26,0.04,
Chile,CHL,2020-12-27,0.05,
Chile,CHL,2020-12-28,0.05,
Chile,CHL,2020-12-29,0.05,
Chile,CHL,2020-12-30,0.05,
Chile,CHL,2020-12-31,0.05,
Chile,CHL,2021-01-01,0.05,
Chile,CHL,2021-01-02,0.05,
Chile,CHL,2021-01-03,0.05,
Chile,CHL,2021-01-04,0.05,
Chile,CHL,2021-01-05,0.05,
Chile,CHL,2021-01-06,0.06,
Chile,CHL,2021-01-07,0.06,
Chile,CHL,2021-01-08,0.06,
Chile,CHL,2021-01-09,0.06,
Chile,CHL,2021-01-10,0.06,
Chile,CHL,2021-01-11,0.06,
Chile,CHL,2021-01-12,0.06,
Chile,CHL,2021-01-13,0.06,
Chile,CHL,2021-01-14,0.07,
Chile,CHL,2021-01-15,0.07,
Chile,CHL,2021-01-16,0.07,
Chile,CHL,2021-01-17,0.07,
Chile,CHL,2021-01-18,0.13,
Chile,CHL,2021-01-19,0.23,
Chile,CHL,2021-01-20,0.28,
Chile,CHL,2021-01-21,0.3,
Chile,CHL,2021-01-22,0.3,
Chile,CHL,2021-01-23,0.3,
Chile,CHL,2021-01-24,0.3,
Chile,CHL,2021-01-25,0.3,
Chile,CHL,2021-01-26,0.3,
Chile,CHL,2021-01-27,0.3,
Chile,CHL,2021-01-28,0.3,
Chile,CHL,2021-01-29,0.3,
Chile,CHL,2021-01-30,0.3,
Chile,CHL,2021-01-31,0.3,
Chile,CHL,2021-02-01,0.3,
Chile,CHL,2021-02-02,0.37,
Chile,CHL,2021-02-03,1.26,
Chile,CHL,2021-02-04,2.17,
Chile,CHL,2021-02-05,3.05,
Chile,CHL,2021-02-06,3.2,
Chile,CHL,2021-02-07,3.24,
Chile,CHL,2021-02-08,4.4,
Chile,CHL,2021-02-09,5.67,
Chile,CHL,2021-02-10,7.09,
Chile,CHL,2021-02-11,8.41,
Chile,CHL,2021-02-12,9.61,
Chile,CHL,2021-02-13,9.76,
Chile,CHL,2021-02-14,9.79,
Chile,CHL,2021-02-15,11.18,
Chile,CHL,2021-02-16,12.33,
Chile,CHL,2021-02-17,13.31,
Chile,CHL,2021-02-18,14.12,
Chile,CHL,2021-02-19,14.87,
Chile,CHL,2021-02-20,14.92,
Chile,CHL,2021-02-21,14.92,
Chile,CHL,2021-02-22,15.49,
Chile,CHL,2021-02-23,15.98,
Chile,CHL,2021-02-24,16.43,
Chile,CHL,2021-02-25,16.88,
Chile,CHL,2021-02-26,17.29,
Chile,CHL,2021-02-27,17.34,
Chile,CHL,2021-02-28,17.35,
Chile,CHL,2021-03-01,18.06,
Chile,CHL,2021-03-02,18.9,
Chile,CHL,2021-03-03,19.72,
Chile,CHL,2021-03-04,20.48,
Chile,CHL,2021-03-05,21.19,
Chile,CHL,2021-03-06,21.24,
Chile,CHL,2021-03-07,21.25,
Chile,CHL,2021-03-08,21.96,
Chile,CHL,2021-03-09,22.69,
Chile,CHL,2021-03-10,23.4,
Chile,CHL,2021-03-11,24.3,
Chile,CHL,2021-03-12,25.09,
Chile,CHL,2021-03-13,25.21,
Chile,CHL,2021-03-14,25.23,
Chile,CHL,2021-03-15,26.05,
Chile,CHL,2021-03-16,26.93,
Chile,CHL,2021-03-17,27.72,
Chile,CHL,2021-03-18,28.5,
Chile,CHL,2021-03-19,29.23,
Chile,CHL,2021-03-20,29.35,
Chile,CHL,2021-03-21,29.36,
Chile,CHL,2021-03-22,30.13,
Chile,CHL,2021-03-23,30.92,
Chile,CHL,2021-03-24,31.72,
Chile,CHL,2021-03-25,32.55,
Chile,CHL,2021-03-26,33.42,
Chile,CHL,2021-03-27,33.49,
Chile,CHL,2021-03-28,33.49,
Chile,CHL,2021-03-29,34.28,
Chile,CHL,2021-03-30,34.98,
Chile,CHL,2021-03-31,35.65,
Chile,CHL,2021-04-01,36.35,
Chile,CHL,2021-04-02,36.36,
Chile,CHL,2021-04-03,36.37,
Chile,CHL,2021-04-04,36.38,
Chile,CHL,2021-04-05,36.8,
Chile,CHL,2021-04-06,37.28,
Chile,CHL,2021-04-07,37.78,
Chile,CHL,2021-04-08,38.18,
Chile,CHL,2021-04-09,38.55,
Chile,CHL,2021-04-10,38.61,
Chile,CHL,2021-04-11,38.62,
Chile,CHL,2021-04-12,39.02,
Chile,CHL,2021-04-13,39.42,
Chile,CHL,2021-04-14,39.83,
Chile,CHL,2021-04-15,40.16,
Chile,CHL,2021-04-16,40.46,
Chile,CHL,2021-04-17,40.5,
Chile,CHL,2021-04-18,40.51,
Chile,CHL,2021-04-19,40.74,
Chile,CHL,2021-04-20,40.94,
Chile,CHL,2021-04-21,41.11,
Chile,CHL,2021-04-22,41.4,
Chile,CHL,2021-04-23,41.61,
Chile,CHL,2021-04-24,41.64,
Chile,CHL,2021-04-25,41.64,
Chile,CHL,2021-04-26,41.87,
Chile,CHL,2021-04-27,42.07,
Chile,CHL,2021-04-28,42.3,
Chile,CHL,2021-04-29,42.46,
Chile,CHL,2021-04-30,42.73,
Chile,CHL,2021-05-01,42.73,
Chile,CHL,2021-05-02,42.74,
Chile,CHL,2021-05-03,43.13,
Chile,CHL,2021-05-04,43.56,
Chile,CHL,2021-05-05,43.98,
Chile,CHL,2021-05-06,44.41,
Chile,CHL,2021-05-07,44.85,
Chile,CHL,2021-05-08,44.94,
Chile,CHL,2021-05-09,44.95,
Chile,CHL,2021-05-10,45.49,
Chile,CHL,2021-05-11,46.05,
Chile,CHL,2021-05-12,46.6,
Chile,CHL,2021-05-13,47.1,
Chile,CHL,2021-05-14,47.64,
Chile,CHL,2021-05-15,47.65,
Chile,CHL,2021-05-16,47.65,
Chile,CHL,2021-05-17,48.3,
Chile,CHL,2021-05-18,49.02,
Chile,CHL,2021-05-19,49.67,
Chile,CHL,2021-05-20,50.35,
Chile,CHL,2021-05-21,50.39,
Chile,CHL,2021-05-22,50.53,
Chile,CHL,2021-05-23,50.55,
Chile,CHL,2021-05-24,51.47,
Chile,CHL,2021-05-25,52.46,
Chile,CHL,2021-05-26,53.41,
Chile,CHL,2021-05-27,54.28,
Chile,CHL,2021-05-28,55.04,
Chile,CHL,2021-05-29,55.26,
Chile,CHL,2021-05-30,55.31,
Chile,CHL,2021-05-31,56.12,
Chile,CHL,2021-06-01,56.91,
Chile,CHL,2021-06-02,57.6,
Chile,CHL,2021-06-03,58.1,
Chile,CHL,2021-06-04,58.5,
Chile,CHL,2021-06-05,58.63,
Chile,CHL,2021-06-06,58.65,
Chile,CHL,2021-06-07,59.07,
Chile,CHL,2021-06-08,59.49,
Chile,CHL,2021-06-09,59.98,
Chile,CHL,2021-06-10,60.55,
Chile,CHL,2021-06-11,61,
Chile,CHL,2021-06-12,61.12,
Chile,CHL,2021-06-13,61.12,
Chile,CHL,2021-06-14,61.7,
Chile,CHL,2021-06-15,62.16,
Chile,CHL,2021-06-16,62.73,
Chile,CHL,2021-06-17,63.12,
Chile,CHL,2021-06-18,63.45,
Chile,CHL,2021-06-19,63.54,
Chile,CHL,2021-06-20,63.55,
Chile,CHL,2021-06-21,63.59,
Chile,CHL,2021-06-22,64.13,
Chile,CHL,2021-06-23,64.59,
Chile,CHL,2021-06-24,65.18,
Chile,CHL,2021-06-25,65.64,
Chile,CHL,2021-06-26,65.75,
Chile,CHL,2021-06-27,65.76,
Chile,CHL,2021-06-28,65.77,
Chile,CHL,2021-06-29,66.15,
Chile,CHL,2021-06-30,66.52,
Chile,CHL,2021-07-01,67.05,
Chile,CHL,2021-07-02,67.45,
Chile,CHL,2021-07-03,67.55,
Chile,CHL,2021-07-04,67.56,
Chile,CHL,2021-07-05,67.87,
Chile,CHL,2021-07-06,68.13,
Chile,CHL,2021-07-07,68.54,
Chile,CHL,2021-07-08,68.87,
Chile,CHL,2021-07-09,69.15,
Chile,CHL,2021-07-10,69.27,
Chile,CHL,2021-07-11,69.28,
Chile,CHL,2021-07-12,69.56,
Chile,CHL,2021-07-13,69.99,
Chile,CHL,2021-07-14,70.29,
Chile,CHL,2021-07-15,70.69,
Chile,CHL,2021-07-16,70.7,
Chile,CHL,2021-07-17,70.76,
Chile,CHL,2021-07-18,70.76,
Chile,CHL,2021-07-19,71.03,
Chile,CHL,2021-07-20,71.25,
Chile,CHL,2021-07-21,71.43,
Chile,CHL,2021-07-22,71.62,
Chile,CHL,2021-07-23,71.93,
Chile,CHL,2021-07-24,72.06,
Chile,CHL,2021-07-25,72.07,
Chile,CHL,2021-07-26,72.16,
Chile,CHL,2021-07-27,72.21,
Chile,CHL,2021-07-28,72.25,
Chile,CHL,2021-07-29,72.3,
Chile,CHL,2021-07-30,72.34,
China,CHN,2021-06-10,43.21,
Colombia,COL,2021-03-13,1.47,
Colombia,COL,2021-03-14,1.58,
Colombia,COL,2021-03-15,1.71,
Colombia,COL,2021-03-16,1.83,
Colombia,COL,2021-03-17,1.91,
Colombia,COL,2021-03-18,2.01,
Colombia,COL,2021-03-19,2.12,
Colombia,COL,2021-03-20,2.22,
Colombia,COL,2021-03-21,2.27,
Colombia,COL,2021-03-22,2.31,
Colombia,COL,2021-03-23,2.43,
Colombia,COL,2021-03-24,2.58,
Colombia,COL,2021-03-25,2.67,
Colombia,COL,2021-03-26,2.85,
Colombia,COL,2021-03-27,3.05,
Colombia,COL,2021-03-28,3.19,
Colombia,COL,2021-03-29,3.41,
Colombia,COL,2021-03-30,3.65,
Colombia,COL,2021-03-31,3.85,
Colombia,COL,2021-04-01,3.86,
Colombia,COL,2021-04-02,3.88,
Colombia,COL,2021-04-03,3.91,
Colombia,COL,2021-04-04,3.94,
Colombia,COL,2021-04-05,4.04,
Colombia,COL,2021-04-07,4.22,
Colombia,COL,2021-04-08,4.27,
Colombia,COL,2021-04-09,4.33,
Colombia,COL,2021-04-10,4.39,
Colombia,COL,2021-04-12,4.44,
Colombia,COL,2021-04-13,4.6,
Colombia,COL,2021-04-14,4.73,
Colombia,COL,2021-04-16,4.91,
Colombia,COL,2021-04-17,5.05,
Colombia,COL,2021-04-18,5.14,
Colombia,COL,2021-04-19,5.26,
Colombia,COL,2021-04-20,5.4,
Colombia,COL,2021-04-21,5.6,
Colombia,COL,2021-04-22,5.71,
Colombia,COL,2021-04-23,5.82,
Colombia,COL,2021-04-24,5.91,
Colombia,COL,2021-04-25,5.97,
Colombia,COL,2021-04-27,6.19,
Colombia,COL,2021-04-28,6.31,
Colombia,COL,2021-04-29,6.44,
Colombia,COL,2021-04-30,6.6,
Colombia,COL,2021-05-01,6.71,
Colombia,COL,2021-05-02,6.79,
Colombia,COL,2021-05-07,7.59,
Colombia,COL,2021-05-10,7.94,
Colombia,COL,2021-05-11,8.14,
Colombia,COL,2021-05-12,8.33,
Colombia,COL,2021-05-13,8.55,
Colombia,COL,2021-05-15,8.95,
Colombia,COL,2021-05-16,9.04,
Colombia,COL,2021-05-17,9.14,
Colombia,COL,2021-05-18,9.35,
Colombia,COL,2021-05-19,9.55,
Colombia,COL,2021-05-20,9.75,
Colombia,COL,2021-05-22,10.07,
Colombia,COL,2021-05-23,10.17,
Colombia,COL,2021-05-24,10.37,
Colombia,COL,2021-05-25,10.69,
Colombia,COL,2021-05-26,11.1,
Colombia,COL,2021-05-29,12.58,
Colombia,COL,2021-05-30,12.88,
Colombia,COL,2021-05-31,13.36,
Colombia,COL,2021-06-01,13.89,
Colombia,COL,2021-06-02,14.46,
Colombia,COL,2021-06-03,14.96,
Colombia,COL,2021-06-04,15.41,
Colombia,COL,2021-06-05,15.83,
Colombia,COL,2021-06-06,16.05,
Colombia,COL,2021-06-07,16.24,
Colombia,COL,2021-06-08,16.59,
Colombia,COL,2021-06-09,16.93,
Colombia,COL,2021-06-11,17.64,
Colombia,COL,2021-06-12,17.92,
Colombia,COL,2021-06-13,18.07,
Colombia,COL,2021-06-14,18.26,
Colombia,COL,2021-06-17,19.13,
Colombia,COL,2021-06-19,19.79,
Colombia,COL,2021-06-20,19.99,
Colombia,COL,2021-06-21,20.28,
Colombia,COL,2021-06-22,20.62,
Colombia,COL,2021-06-23,20.95,
Colombia,COL,2021-06-24,21.22,
Colombia,COL,2021-06-25,21.49,
Colombia,COL,2021-06-26,21.77,
Colombia,COL,2021-06-27,21.87,
Colombia,COL,2021-06-28,21.99,
Colombia,COL,2021-06-29,22.36,
Colombia,COL,2021-06-30,22.64,
Colombia,COL,2021-07-01,22.89,
Colombia,COL,2021-07-02,23.11,
Colombia,COL,2021-07-03,23.39,
Colombia,COL,2021-07-04,23.55,
Colombia,COL,2021-07-05,23.75,
Colombia,COL,2021-07-07,24.66,
Colombia,COL,2021-07-10,25.24,
Colombia,COL,2021-07-11,26.67,
Colombia,COL,2021-07-12,27.08,
Colombia,COL,2021-07-14,28.15,
Colombia,COL,2021-07-15,28.62,
Colombia,COL,2021-07-17,29.41,
Colombia,COL,2021-07-18,29.64,
Colombia,COL,2021-07-19,29.92,
Colombia,COL,2021-07-20,30.16,
Colombia,COL,2021-07-22,30.8,
